CAPÍTULO,NOMBRE CUADRO,CÓDIGO,NOMBRE DE LA SERIE,Frecuencia,Region_Id,Region_Name,Sector_Id,Sector_Name,Dominio,Unidad_Medida
Regionales,"Exportación de bienes y servicios Región de Ñuble, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.102.Z.Z.16.0.A,Agropecuario-Silvícola-Pesca,A,16,Ñuble,102,Agropecuario-silvícola-pesca,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Ñuble, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.03.Z.Z.16.0.A,Minería,A,16,Ñuble,03,Minería,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Ñuble, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.04.Z.Z.16.0.A,Industria,A,16,Ñuble,04,Industria,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Ñuble, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBS.Z.Z.16.0.A,Exportación Servicios,A,16,Ñuble,XBS,Exportaciones de servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Ñuble, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.16.0.A,Exportaciones de Bienes y Servicios,A,16,Ñuble,XBSSR,Exportaciones de bienes y servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región del Biobío, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBI.Z.Z.08.0.A,Exportación Bienes,A,08,Biobío,XBI,Exportaciones de bienes,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región del Biobío, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.102.Z.Z.08.0.A,Agropecuario-Silvícola-Pesca,A,08,Biobío,102,Agropecuario-silvícola-pesca,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región del Biobío, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.03.Z.Z.08.0.A,Minería,A,08,Biobío,03,Minería,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región del Biobío, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.04.Z.Z.08.0.A,Industria,A,08,Biobío,04,Industria,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región del Biobío, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBS.Z.Z.08.0.A,Exportación Servicios,A,08,Biobío,XBS,Exportaciones de servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región del Biobío, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.08.0.A,Exportaciones de Bienes y Servicios,A,08,Biobío,XBSSR,Exportaciones de bienes y servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de La Araucanía, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBI.Z.Z.09.0.A,Exportación Bienes,A,09,La Araucanía,XBI,Exportaciones de bienes,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de La Araucanía, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.102.Z.Z.09.0.A,Agropecuario-Silvícola-Pesca,A,09,La Araucanía,102,Agropecuario-silvícola-pesca,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de La Araucanía, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.03.Z.Z.09.0.A,Minería,A,09,La Araucanía,03,Minería,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de La Araucanía, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.04.Z.Z.09.0.A,Industria,A,09,La Araucanía,04,Industria,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de La Araucanía, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBS.Z.Z.09.0.A,Exportación Servicios,A,09,La Araucanía,XBS,Exportaciones de servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de La Araucanía, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.09.0.A,Exportaciones de Bienes y Servicios,A,09,La Araucanía,XBSSR,Exportaciones de bienes y servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Ríos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBI.Z.Z.14.0.A,Exportación Bienes,A,14,Los Ríos,XBI,Exportaciones de bienes,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Ríos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.102.Z.Z.14.0.A,Agropecuario-Silvícola-Pesca,A,14,Los Ríos,102,Agropecuario-silvícola-pesca,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Ríos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.03.Z.Z.14.0.A,Minería,A,14,Los Ríos,03,Minería,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Ríos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.04.Z.Z.14.0.A,Industria,A,14,Los Ríos,04,Industria,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Ríos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBS.Z.Z.14.0.A,Exportación Servicios,A,14,Los Ríos,XBS,Exportaciones de servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Ríos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.14.0.A,Exportaciones de Bienes y Servicios,A,14,Los Ríos,XBSSR,Exportaciones de bienes y servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Lagos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBI.Z.Z.10.0.A,Exportación Bienes,A,10,Los Lagos,XBI,Exportaciones de bienes,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Lagos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.102.Z.Z.10.0.A,Agropecuario-Silvícola-Pesca,A,10,Los Lagos,102,Agropecuario-silvícola-pesca,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Lagos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.03.Z.Z.10.0.A,Minería,A,10,Los Lagos,03,Minería,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Lagos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.04.Z.Z.10.0.A,Industria,A,10,Los Lagos,04,Industria,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Lagos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBS.Z.Z.10.0.A,Exportación Servicios,A,10,Los Lagos,XBS,Exportaciones de servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Los Lagos, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.10.0.A,Exportaciones de Bienes y Servicios,A,10,Los Lagos,XBSSR,Exportaciones de bienes y servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Aysén del General Carlos Ibáñez del Campo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBI.Z.Z.11.0.A,Exportación Bienes,A,11,Aysén,XBI,Exportaciones de bienes,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Aysén del General Carlos Ibáñez del Campo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.102.Z.Z.11.0.A,Agropecuario-Silvícola-Pesca,A,11,Aysén,102,Agropecuario-silvícola-pesca,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Aysén del General Carlos Ibáñez del Campo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.03.Z.Z.11.0.A,Minería,A,11,Aysén,03,Minería,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Aysén del General Carlos Ibáñez del Campo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.04.Z.Z.11.0.A,Industria,A,11,Aysén,04,Industria,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Aysén del General Carlos Ibáñez del Campo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBS.Z.Z.11.0.A,Exportación Servicios,A,11,Aysén,XBS,Exportaciones de servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Aysén del General Carlos Ibáñez del Campo, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.11.0.A,Exportaciones de Bienes y Servicios,A,11,Aysén,XBSSR,Exportaciones de bienes y servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Magallanes y de la Antártica Chilena, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBI.Z.Z.12.0.A,Exportación Bienes,A,12,Magallanes,XBI,Exportaciones de bienes,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Magallanes y de la Antártica Chilena, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.102.Z.Z.12.0.A,Agropecuario-Silvícola-Pesca,A,12,Magallanes,102,Agropecuario-silvícola-pesca,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Magallanes y de la Antártica Chilena, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.03.Z.Z.12.0.A,Minería,A,12,Magallanes,03,Minería,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Magallanes y de la Antártica Chilena, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.04.Z.Z.12.0.A,Industria,A,12,Magallanes,04,Industria,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Magallanes y de la Antártica Chilena, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBS.Z.Z.12.0.A,Exportación Servicios,A,12,Magallanes,XBS,Exportaciones de servicios,Exportaciones Regionales,No Especificada
Regionales,"Exportación de bienes y servicios Región de Magallanes y de la Antártica Chilena, anual, contribución porcentual respecto de igual periodo del año anterior, referencia 2018",F035.XSE.V12.R.Z.2018.XBSSR.Z.Z.12.0.A,Exportaciones de Bienes y Servicios,A,12,Magallanes,XBSSR,Exportaciones de bienes y servicios,Exportaciones Regionales,No Especificada
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Arica y Parinacota",F049.FTR.STO.INE9.RAP.M,Fuerza de trabajo (Miles de personas),M,15,Arica y Parinacota,UNKNOWN,No Especificado,Mercado Laboral,Unidades (Miles o Personas)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Arica y Parinacota",F049.OCU.PMT.INE9.25.M,Ocupados (Miles de personas),M,15,Arica y Parinacota,UNKNOWN,No Especificado,Mercado Laboral,Unidades (Miles o Personas)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Arica y Parinacota",F049.DES.TAS.INE9.25.M,Tasa de desocupación (%),M,15,Arica y Parinacota,UNKNOWN,No Especificado,Mercado Laboral,Porcentaje (%)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Tarapacá",F049.FTR.STO.INE9.RTA.M,Fuerza de trabajo (Miles de personas),M,01,Tarapacá,UNKNOWN,No Especificado,Mercado Laboral,Unidades (Miles o Personas)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Tarapacá",F049.OCU.PMT.INE9.11.M,Ocupados (Miles de personas),M,01,Tarapacá,UNKNOWN,No Especificado,Mercado Laboral,Unidades (Miles o Personas)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Tarapacá",F049.DES.TAS.INE9.11.M,Tasa de desocupación (%),M,01,Tarapacá,UNKNOWN,No Especificado,Mercado Laboral,Porcentaje (%)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Antofagasta",F049.FTR.STO.INE9.RAN.M,Fuerza de trabajo (Miles de personas),M,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Mercado Laboral,Unidades (Miles o Personas)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Antofagasta",F049.OCU.PMT.INE9.12.M,Ocupados (Miles de personas),M,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Mercado Laboral,Unidades (Miles o Personas)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Antofagasta",F049.DES.TAS.INE9.12.M,Tasa de desocupación (%),M,02,Antofagasta,05,"Electricidad, gas, agua y gestión de desechos",Mercado Laboral,Porcentaje (%)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Atacama",F049.FTR.STO.INE9.RAT.M,Fuerza de trabajo (Miles de personas),M,03,Atacama,UNKNOWN,No Especificado,Mercado Laboral,Unidades (Miles o Personas)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Atacama",F049.OCU.PMT.INE9.13.M,Ocupados (Miles de personas),M,03,Atacama,UNKNOWN,No Especificado,Mercado Laboral,Unidades (Miles o Personas)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Atacama",F049.DES.TAS.INE9.13.M,Tasa de desocupación (%),M,03,Atacama,UNKNOWN,No Especificado,Mercado Laboral,Porcentaje (%)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Coquimbo",F049.FTR.STO.INE9.RCO.M,Fuerza de trabajo (Miles de personas),M,04,Coquimbo,UNKNOWN,No Especificado,Mercado Laboral,Unidades (Miles o Personas)
Regionales,"Fuerza de trabajo, ocupados y tasa de desocupación, Región de Coquimbo",F049.OCU.PMT.INE9.14.M,Ocupados (Miles de personas),M,04,Coquimbo,UNKNOWN,No Especificado,Mercado Laboral,Unidades (Miles o Personas)
